PERMNO,date,TICKER,HSICMG,BIDLO,ASKHI,PRC,VOL,OPENPRC,sprtrn
84398,03/28/2012,SPY,67,139.64000,141.32001,140.47000,148562000,141.10001,-0.004942
84398,03/29/2012,SPY,67,139.09000,140.49339,140.23000,164963600,139.64000,-0.001608
84398,03/30/2012,SPY,67,140.05000,141.05000,140.81000,135486700,140.92000,0.003698
84398,04/02/2012,SPY,67,140.36000,142.21001,141.84000,151741100,140.64000,0.007505
84398,04/03/2012,SPY,67,140.42999,141.88260,141.25999,155806600,141.64000,-0.003989
84398,04/04/2012,SPY,67,139.34000,140.33900,139.86000,146895900,140.22000,-0.010202
84398,04/05/2012,SPY,67,139.25999,140.20000,139.78999,137439400,139.38000,-0.000629
84398,04/09/2012,SPY,67,137.84000,139.84441,138.22000,127555900,138.03000,-0.011358
84398,04/10/2012,SPY,67,135.75999,138.34000,135.89999,235360200,137.95000,-0.017081
84398,04/11/2012,SPY,67,136.75000,137.53999,137.00000,154132900,137.28999,0.007449
84398,04/12/2012,SPY,67,137.03000,138.89999,138.78999,154321500,137.13000,0.013779
84398,04/13/2012,SPY,67,137.00999,138.81680,137.14000,169246600,138.47000,-0.012475
84398,04/16/2012,SPY,67,136.58000,138.03999,137.05000,147825200,137.84000,-0.000504
84398,04/17/2012,SPY,67,137.69800,139.36000,139.08200,147877600,137.84000,0.015487
84398,04/18/2012,SPY,67,138.38000,139.08000,138.61000,123884200,138.46001,-0.004055
84398,04/19/2012,SPY,67,137.07001,139.14999,137.72000,198666700,138.63000,-0.005934
84398,04/20/2012,SPY,67,137.87000,138.83000,137.95000,143199600,138.33000,0.001169
84398,04/23/2012,SPY,67,135.94000,136.91000,136.78999,171844900,136.53999,-0.008408
84398,04/24/2012,SPY,67,136.80000,137.66000,137.31000,137484200,136.91000,0.003680
84398,04/25/2012,SPY,67,138.53000,139.25000,139.19000,150255000,138.64999,0.013645
84398,04/26/2012,SPY,67,138.81000,140.32001,140.16000,136292700,138.89000,0.006680
84398,04/27/2012,SPY,67,139.80000,140.78999,140.39000,130725000,140.58000,0.002414
84398,04/30/2012,SPY,67,139.49001,140.21001,139.87000,115092200,140.11000,-0.003884
84398,05/01/2012,SPY,67,139.63000,141.66000,140.74001,138837300,139.78999,0.005658
84398,05/02/2012,SPY,67,139.46001,140.46001,140.32500,121080900,139.92000,-0.002497
84398,05/03/2012,SPY,67,138.99001,140.45000,139.25000,143762700,140.34000,-0.007659
84398,05/04/2012,SPY,67,136.92000,139.30119,137.00000,193931300,138.51500,-0.016147
84398,05/07/2012,SPY,67,136.46001,137.56000,137.10001,127765900,136.50999,0.000351
84398,05/08/2012,SPY,67,134.92000,136.77000,136.55000,213383900,136.28000,-0.004279
84398,05/09/2012,SPY,67,134.49001,136.61000,135.74001,220778200,135.10001,-0.006702
84398,05/10/2012,SPY,67,135.71001,136.85001,136.02000,150600900,136.67999,0.002517
84398,05/11/2012,SPY,67,135.11000,136.87000,135.61000,153032400,135.17000,-0.003387
84398,05/14/2012,SPY,67,133.91000,135.61440,134.11000,163909900,134.31000,-0.011113
84398,05/15/2012,SPY,67,133.13000,134.81000,133.34000,207629200,134.02000,-0.005746
84398,05/16/2012,SPY,67,132.80000,134.55000,132.82899,207265600,133.94000,-0.004404
84398,05/17/2012,SPY,67,130.78999,133.02000,130.86000,247992900,132.86000,-0.015051
84398,05/18/2012,SPY,67,129.55000,131.60001,129.74001,319631100,131.37000,-0.007388
84398,05/21/2012,SPY,67,129.95000,132.02000,131.97000,177861100,130.16000,0.016036
84398,05/22/2012,SPY,67,131.34000,133.23000,132.20000,197531100,132.31000,0.000486
84398,05/23/2012,SPY,67,129.99001,132.46001,132.27000,204958300,131.25000,0.001694
84398,05/24/2012,SPY,67,131.42000,132.84000,132.53000,167357600,132.63000,0.001380
84398,05/25/2012,SPY,67,131.78000,132.85001,132.10001,135465600,132.48000,-0.002166
84398,05/29/2012,SPY,67,131.17000,133.92999,133.70000,152883400,133.16000,0.011079
84398,05/30/2012,SPY,67,131.49001,133.69240,131.75999,162370400,132.56000,-0.014335
84398,05/31/2012,SPY,67,130.34000,132.45000,131.47000,196186200,131.71001,-0.002277
84398,06/01/2012,SPY,67,128.16000,131.50420,128.16000,253245000,129.41000,-0.024643
84398,06/04/2012,SPY,67,127.13500,128.74001,128.10001,202548200,128.39000,0.000110
84398,06/05/2012,SPY,67,127.78000,129.25999,129.07001,164149400,127.85000,0.005727
84398,06/06/2012,SPY,67,129.92999,132.03000,131.97000,184202700,129.97000,0.023049
84398,06/07/2012,SPY,67,131.78000,133.53000,132.05000,184772700,133.47000,-0.000106
84398,06/08/2012,SPY,67,131.28999,133.12500,133.10001,143915600,131.71001,0.008114
84398,06/11/2012,SPY,67,131.28000,134.25000,131.41499,169756100,134.17000,-0.012620
84398,06/12/2012,SPY,67,131.16000,133.00999,132.92000,181931700,131.78999,0.011651
84398,06/13/2012,SPY,67,131.62000,133.36000,132.07001,172223900,132.53000,-0.007023
84398,06/14/2012,SPY,67,131.98000,134.00000,133.47000,230616200,132.34000,0.010815
84398,06/15/2012,SPY,67,133.10001,134.25999,134.14000,169444400,133.38000,0.010338
84398,06/18/2012,SPY,67,133.28000,134.73000,134.39999,131365400,133.58000,0.001445
84398,06/19/2012,SPY,67,134.37140,136.25000,135.70000,137382600,135.08000,0.009816
84398,06/20/2012,SPY,67,134.27000,136.10001,135.48000,206466600,135.71001,-0.001686
84398,06/21/2012,SPY,67,132.33000,135.78000,132.44000,205272300,135.64000,-0.022262
84398,06/22/2012,SPY,67,132.62000,133.71001,133.46001,130029200,133.13000,0.007175
84398,06/25/2012,SPY,67,130.85001,132.10001,131.32001,146375700,132.05000,-0.015955
84398,06/26/2012,SPY,67,130.92999,132.38000,131.98000,141633900,131.70000,0.004773
84398,06/27/2012,SPY,67,131.96671,133.42999,133.17300,108087900,132.42000,0.008985
84398,06/28/2012,SPY,67,131.28000,132.99001,132.78999,169242700,132.28999,-0.002110
84398,06/29/2012,SPY,67,134.85001,136.27000,136.10500,212251100,135.20000,0.024920
84398,07/02/2012,SPY,67,135.52000,136.64999,136.50999,129524400,136.48000,0.002459
84398,07/03/2012,SPY,67,136.34000,137.50999,137.41200,80450200,136.48000,0.006232
84398,07/05/2012,SPY,67,136.28999,137.80000,136.78999,126177400,136.89999,-0.004687
84398,07/06/2012,SPY,67,134.85001,135.77000,135.49001,151192000,135.47000,-0.009433
84398,07/09/2012,SPY,67,134.70000,135.57001,135.32001,103780400,135.38000,-0.001639
84398,07/10/2012,SPY,67,133.67999,136.23000,134.14000,167884800,136.00999,-0.008126
84398,07/11/2012,SPY,67,133.38000,134.60001,134.16000,141734000,134.21001,-0.000015
84398,07/12/2012,SPY,67,132.60001,134.22690,133.50999,143583100,133.38000,-0.004987
84398,07/13/2012,SPY,67,133.84000,135.89000,135.75000,129644100,133.86000,0.016497
84398,07/16/2012,SPY,67,134.89999,135.83000,135.42999,97525200,135.44000,-0.002314
84398,07/17/2012,SPY,67,134.55000,136.64000,136.36000,138860200,135.97000,0.007410
84398,07/18/2012,SPY,67,135.96001,137.64000,137.37000,113349600,136.03999,0.006681
84398,07/19/2012,SPY,67,137.21001,138.17999,137.73000,129847200,137.64999,0.002717
84398,07/20/2012,SPY,67,136.32001,137.16000,136.47000,142904400,136.95000,-0.010062
84398,07/23/2012,SPY,67,133.84000,136.38519,135.09000,145210800,134.47000,-0.008909
84398,07/24/2012,SPY,67,133.03000,135.25000,133.92500,173301100,135.19000,-0.009041
84398,07/25/2012,SPY,67,133.25000,134.56000,133.96001,129122200,134.21001,-0.000314
84398,07/26/2012,SPY,67,135.25999,136.46001,136.17000,156526400,135.89000,0.016541
84398,07/27/2012,SPY,67,136.13640,139.07001,138.67500,236768900,136.89000,0.019081
84398,07/30/2012,SPY,67,138.27000,139.33900,138.67999,106781900,138.52000,-0.000483
84398,07/31/2012,SPY,67,137.71001,138.87000,137.71001,120575800,138.49001,-0.004317
84398,08/01/2012,SPY,67,137.39999,138.73000,137.59000,138293700,138.70000,-0.003030
84398,08/02/2012,SPY,67,135.58000,137.57001,136.64000,199556600,136.55000,-0.007374
84398,08/03/2012,SPY,67,136.67940,139.64000,139.34900,157825000,138.56000,0.019040
84398,08/06/2012,SPY,67,139.56000,140.17000,139.62000,86327700,139.72000,0.002329
84398,08/07/2012,SPY,67,140.03000,140.92000,140.32001,109545100,140.17999,0.005107
84398,08/08/2012,SPY,67,139.81000,140.64999,140.49001,89754600,139.85001,0.000621
84398,08/09/2012,SPY,67,140.14999,140.89000,140.61000,90291600,140.28999,0.000414
84398,08/10/2012,SPY,67,139.81000,140.89000,140.84000,99792600,140.03999,0.002188
84398,08/13/2012,SPY,67,140.03999,140.84000,140.77000,79426900,140.60001,-0.001252
84398,08/14/2012,SPY,67,140.37000,141.38000,140.78999,102379400,141.28999,-0.000128
84398,08/15/2012,SPY,67,140.55000,141.19000,140.95000,71085800,140.64000,0.001140
84398,08/16/2012,SPY,67,140.80000,142.16000,141.99001,112014200,141.14999,0.007101
84398,08/17/2012,SPY,67,141.86000,142.30000,142.17999,90813700,142.23000,0.001872
84398,08/20/2012,SPY,67,141.59000,142.22000,142.19000,78255700,141.98000,-0.000021
84398,08/21/2012,SPY,67,141.45000,143.09000,141.75999,105581000,142.53999,-0.003498
84398,08/22/2012,SPY,67,141.07001,142.05000,141.82001,133243400,141.39999,0.000226
84398,08/23/2012,SPY,67,140.44000,141.48000,140.66499,111466400,141.47000,-0.008072
84398,08/24/2012,SPY,67,140.22000,141.83000,141.50999,99481200,140.31000,0.006455
84398,08/27/2012,SPY,67,141.34000,142.08000,141.53999,68785900,141.89000,-0.000489
84398,08/28/2012,SPY,67,140.97000,141.84000,141.39999,75689600,141.17999,-0.000808
84398,08/29/2012,SPY,67,141.12000,141.89000,141.50999,65421300,141.52000,0.000844
84398,08/30/2012,SPY,67,140.19000,140.94000,140.49001,96589800,140.89999,-0.007806
84398,08/31/2012,SPY,67,140.36000,141.82001,141.16000,151970400,141.28999,0.005073
84398,09/04/2012,SPY,67,140.13000,141.46001,141.03000,120226200,141.03999,-0.001166
84398,09/05/2012,SPY,67,140.63000,141.47000,140.91000,100660200,141.09000,-0.001068
84398,09/06/2012,SPY,67,141.75000,143.78000,143.77000,158272400,141.75999,0.020436
84398,09/07/2012,SPY,67,143.88000,144.39000,144.33000,107272000,144.00999,0.004050
84398,09/10/2012,SPY,67,143.46001,144.44000,143.50999,86458400,144.19000,-0.006148
84398,09/11/2012,SPY,67,143.56000,144.37000,143.91000,88760000,143.60001,0.003135
84398,09/12/2012,SPY,67,143.89999,144.55000,144.39000,87640900,144.39000,0.002093
84398,09/13/2012,SPY,67,143.99001,147.03999,146.59000,225470100,144.37000,0.016310
84398,09/14/2012,SPY,67,146.75999,148.11000,147.24001,169777000,146.88000,0.003959
84398,09/17/2012,SPY,67,146.37000,147.19000,146.74001,119427700,146.94000,-0.003125
84398,09/18/2012,SPY,67,146.25000,146.81000,146.62000,98326500,146.49001,-0.001280
84398,09/19/2012,SPY,67,146.41000,147.17000,146.70000,128318200,146.78999,0.001185
84398,09/20/2012,SPY,67,145.63000,146.78999,146.71001,154009700,146.03000,-0.000541
84398,09/21/2012,SPY,67,145.81000,146.67000,145.87000,108737400,146.64000,-0.000075
84398,09/24/2012,SPY,67,145.03999,145.98000,145.64500,95682000,145.14999,-0.002233
84398,09/25/2012,SPY,67,144.06000,146.24001,144.10001,133165100,145.96001,-0.010502
84398,09/26/2012,SPY,67,142.95000,144.11000,143.29500,146502100,144.06500,-0.005737
84398,09/27/2012,SPY,67,143.50999,144.97000,144.64000,111830200,143.89000,0.009649
84398,09/28/2012,SPY,67,143.46001,144.56000,143.97000,150696100,144.09000,-0.004478
84398,10/01/2012,SPY,67,144.00819,145.69000,144.34500,135911100,144.52000,0.002652
84398,10/02/2012,SPY,67,143.83000,145.14999,144.50000,113422100,144.92000,0.000872
84398,10/03/2012,SPY,67,144.13000,145.42999,145.09000,121283000,144.89000,0.003624
84398,10/04/2012,SPY,67,145.44000,146.34000,146.12500,124311600,145.64000,0.007174
84398,10/05/2012,SPY,67,145.70000,147.16000,146.14000,124842100,146.91000,-0.000322
84398,10/08/2012,SPY,67,145.31000,146.12309,145.64200,78415600,145.60001,-0.003457
84398,10/09/2012,SPY,67,144.14999,145.64999,144.20000,148872800,145.53000,-0.009891
84398,10/10/2012,SPY,67,143.09000,144.32001,143.28000,124247400,144.17999,-0.006188
84398,10/11/2012,SPY,67,143.32700,144.49001,143.36000,123601400,144.28000,0.000195
84398,10/12/2012,SPY,67,142.58000,143.95000,142.89000,124181900,143.46001,-0.002966
84398,10/15/2012,SPY,67,142.77000,144.23000,144.08000,107689100,143.23000,0.008078
84398,10/16/2012,SPY,67,144.66000,145.64000,145.53999,108815400,144.75999,0.010270
84398,10/17/2012,SPY,67,145.42000,146.32001,146.20000,128834100,145.64000,0.004117
84398,10/18/2012,SPY,67,145.33000,146.52000,145.82001,148108400,145.82001,-0.002444
84398,10/19/2012,SPY,67,143.05000,145.56000,143.38960,185645100,145.55000,-0.016571
84398,10/22/2012,SPY,67,142.28000,143.67000,143.41000,125578600,143.14999,0.000440
84398,10/23/2012,SPY,67,140.83000,142.06000,141.42000,192056300,141.86000,-0.014444
84398,10/24/2012,SPY,67,140.80000,142.10001,141.02000,120179300,141.92999,-0.003085
84398,10/25/2012,SPY,67,140.57001,142.28000,141.42999,134457300,142.02000,0.002996
84398,10/26/2012,SPY,67,140.39000,141.84000,141.35001,146023400,141.30000,-0.000729
84398,10/31/2012,SPY,67,140.67999,142.03000,141.35001,103438500,141.85001,0.000156
84398,11/01/2012,SPY,67,141.52000,143.00999,142.83000,100995600,141.64999,0.010927
84398,11/02/2012,SPY,67,141.41000,143.72000,141.56000,137702100,143.67999,-0.009379
84398,11/05/2012,SPY,67,140.92999,142.17000,141.84860,98378400,141.35001,0.002164
84398,11/06/2012,SPY,67,142.13000,143.52000,142.96001,107068100,142.28000,0.007853
84398,11/07/2012,SPY,67,139.06000,141.67999,139.72000,264304400,141.66000,-0.023705
84398,11/08/2012,SPY,67,137.92999,140.41000,138.03999,181517200,139.70000,-0.012205
84398,11/09/2012,SPY,67,137.55000,139.44000,138.16000,201055200,137.62000,0.001699
84398,11/12/2012,SPY,67,137.96001,138.81000,138.26500,97677400,138.59000,0.000130
84398,11/13/2012,SPY,67,137.36000,139.25000,137.78999,123018200,137.53999,-0.003985
84398,11/14/2012,SPY,67,135.62000,138.42999,135.92990,191504900,138.21001,-0.013852
84398,11/15/2012,SPY,67,135.17999,136.49010,135.70000,178128400,135.98000,-0.001594
84398,11/16/2012,SPY,67,134.70000,136.64000,136.37000,239483800,135.89999,0.004840
84398,11/19/2012,SPY,67,136.40570,139.14999,139.13000,151495700,137.89999,0.019862
84398,11/20/2012,SPY,67,138.08000,139.42000,139.19000,119807400,138.91000,0.000663
84398,11/21/2012,SPY,67,139.03000,139.57001,139.45000,81710700,139.31000,0.002320
84398,11/23/2012,SPY,67,140.03999,141.39999,141.35001,65409100,140.13000,0.013026
84398,11/26/2012,SPY,67,140.19000,141.35629,141.05000,100124300,140.64999,-0.002030
84398,11/27/2012,SPY,67,140.24001,141.39000,140.33000,128646200,140.91000,-0.005227
84398,11/28/2012,SPY,67,139.00000,141.53999,141.46001,177086400,139.75999,0.007856
84398,11/29/2012,SPY,67,141.37000,142.50999,142.12000,151085900,141.99001,0.004270
84398,11/30/2012,SPY,67,141.66000,142.42000,142.15500,136568300,142.14000,0.000162
84398,12/03/2012,SPY,67,141.34000,142.92000,141.45000,124656300,142.80000,-0.004745
84398,12/04/2012,SPY,67,140.87000,141.87000,141.25000,127622500,141.44000,-0.001710
84398,12/05/2012,SPY,67,140.37000,142.16000,141.50000,147300400,141.37000,0.001585
84398,12/06/2012,SPY,67,141.16000,142.03999,141.98000,103220600,141.37000,0.003307
84398,12/07/2012,SPY,67,141.67000,142.69000,142.41499,108726300,142.53000,0.002921
84398,12/10/2012,SPY,67,142.14999,142.81000,142.47301,98840700,142.21001,0.000338
84398,12/11/2012,SPY,67,142.99001,144.11000,143.44000,152570400,143.06000,0.006549
84398,12/12/2012,SPY,67,143.31000,144.55000,143.50999,145880000,144.00000,0.000448
84398,12/13/2012,SPY,67,142.27499,143.83000,142.63000,135714900,143.42000,-0.006321
84398,12/14/2012,SPY,67,141.88000,142.58000,142.10510,137701700,142.32001,-0.004135
84398,12/17/2012,SPY,67,142.42999,143.85001,143.77000,143735700,142.47000,0.011871
84398,12/18/2012,SPY,67,143.78999,145.50000,145.37000,177762700,144.00000,0.011487
84398,12/19/2012,SPY,67,144.24001,145.58000,144.28999,150895300,145.53000,-0.007589
84398,12/20/2012,SPY,67,143.98000,145.14000,145.12000,168486900,144.38000,0.005488
84398,12/21/2012,SPY,67,141.94000,144.08810,142.78999,245883800,142.17000,-0.009379
84398,12/24/2012,SPY,67,142.19000,142.56000,142.35001,53874500,142.48000,-0.002440
84398,12/26/2012,SPY,67,141.35001,142.71001,141.75000,106947700,142.64000,-0.004787
84398,12/27/2012,SPY,67,139.92000,142.08000,141.56160,167920600,141.78999,-0.001218
84398,12/28/2012,SPY,67,139.87000,141.42000,140.03000,148806600,140.64000,-0.011050
84398,12/31/2012,SPY,67,139.53999,142.56000,142.41000,243952200,139.66000,0.016942
84398,01/02/2013,SPY,67,144.73000,146.14999,146.06000,192058900,145.11000,0.025403
84398,01/03/2013,SPY,67,145.34000,146.37000,145.73410,144761700,145.99001,-0.002086
84398,01/04/2013,SPY,67,145.67000,146.61000,146.37000,116817700,145.97000,0.004865
84398,01/07/2013,SPY,67,145.42999,146.44420,145.96950,110002400,145.85001,-0.003123
84398,01/08/2013,SPY,67,144.98000,145.91000,145.54961,121265100,145.71001,-0.003242
84398,01/09/2013,SPY,67,145.64000,146.32001,145.92000,90745600,145.87000,0.002656
84398,01/10/2013,SPY,67,145.97000,147.09000,147.08000,130735400,146.73000,0.007597
84398,01/11/2013,SPY,67,146.61000,147.14999,147.07001,113917300,147.03999,-0.000048
84398,01/14/2013,SPY,67,146.42999,147.07001,146.97000,89567100,146.89000,-0.000931
84398,01/15/2013,SPY,67,146.20000,147.21001,147.07001,93172600,146.28999,0.001129
84398,01/16/2013,SPY,67,146.61000,147.28000,147.05000,104849500,146.77000,0.000197
84398,01/17/2013,SPY,67,147.14461,148.42000,148.00000,133833400,147.70000,0.005643
84398,01/18/2013,SPY,67,147.42999,148.49001,148.33000,169905900,147.97000,0.003403
84398,01/22/2013,SPY,67,147.98000,149.13000,149.13000,111797300,148.33000,0.004428
84398,01/23/2013,SPY,67,148.86000,149.50000,149.37000,104596100,149.13000,0.001507
84398,01/24/2013,SPY,67,149.00999,150.14000,149.41000,146426300,149.14999,0.000007
84398,01/25/2013,SPY,67,149.37260,150.25000,150.25000,147211600,149.88000,0.005445
84398,01/28/2013,SPY,67,149.50999,150.33000,150.07001,113357600,150.28999,-0.001850
84398,01/29/2013,SPY,67,149.67000,150.85001,150.66000,105694400,149.77000,0.005106
84398,01/30/2013,SPY,67,149.92999,150.94000,150.07001,137447600,150.64000,-0.003900
84398,01/31/2013,SPY,67,149.60001,150.38000,149.70000,108975800,149.89000,-0.002563
84398,02/01/2013,SPY,67,150.39000,151.42000,151.24001,131173000,150.64999,0.010053
84398,02/04/2013,SPY,67,149.42999,151.26790,149.53500,159073600,150.32001,-0.011539
84398,02/05/2013,SPY,67,150.28999,151.48000,151.05000,113912300,150.35001,0.010416
84398,02/06/2013,SPY,67,150.41000,151.25999,151.16000,138762700,150.52000,0.000549
84398,02/07/2013,SPY,67,149.86000,151.35001,150.96001,162490000,151.20500,-0.001805
84398,02/08/2013,SPY,67,151.22000,151.89000,151.80000,103133700,151.22000,0.005658
84398,02/11/2013,SPY,67,151.39380,151.89999,151.77000,73774900,151.74001,-0.000606
84398,02/12/2013,SPY,67,151.61000,152.30000,152.02000,65392600,151.78000,0.001595
84398,02/13/2013,SPY,67,151.72000,152.61000,152.15100,82322600,152.33000,0.000592
84398,02/14/2013,SPY,67,151.52000,152.47000,152.28999,80834200,151.69000,0.000691
84398,02/15/2013,SPY,67,151.55000,152.59000,152.11000,215226400,152.42999,-0.001045
84398,02/19/2013,SPY,67,152.16290,153.28000,153.25000,95105400,152.37000,0.007337
84398,02/20/2013,SPY,67,151.25999,153.19000,151.34000,160574800,153.14000,-0.012404
84398,02/21/2013,SPY,67,149.94000,151.42180,150.42000,183256900,150.96001,-0.006303
84398,02/22/2013,SPY,67,150.49130,151.89000,151.89000,106356500,151.14999,0.008773
84398,02/25/2013,SPY,67,149.00000,152.86000,149.00000,245824700,152.63000,-0.018310
84398,02/26/2013,SPY,67,148.73000,150.20000,150.02000,186596200,149.72000,0.006109
84398,02/27/2013,SPY,67,149.75999,152.33000,151.91000,150781900,149.89000,0.012726
84398,02/28/2013,SPY,67,151.41000,152.87000,151.61000,126865900,151.89999,-0.000864
84398,03/01/2013,SPY,67,150.41000,152.34000,152.11000,170634700,151.09000,0.002324
84398,03/04/2013,SPY,67,151.52000,152.92000,152.92000,99010200,151.75999,0.004611
84398,03/05/2013,SPY,67,153.64000,154.70000,154.28999,121663100,153.66000,0.009566
84398,03/06/2013,SPY,67,154.16000,154.92000,154.50000,94469900,154.84000,0.001085
84398,03/07/2013,SPY,67,154.52000,154.98000,154.77600,86101300,154.70000,0.001816
84398,03/08/2013,SPY,67,154.66000,155.64999,155.44000,123487600,155.46001,0.004481
84398,03/11/2013,SPY,67,155.13000,156.03999,156.03000,83746700,155.32500,0.003249
84398,03/12/2013,SPY,67,155.21001,156.10001,155.67999,105755700,155.92000,-0.002403
84398,03/13/2013,SPY,67,155.23000,156.12000,155.90500,92550900,155.75999,0.001314
84398,03/14/2013,SPY,67,155.90781,156.80000,156.73000,126329900,156.31000,0.005603
84398,03/15/2013,SPY,67,155.31000,156.03999,155.83000,138601100,155.85001,-0.001618
84398,03/18/2013,SPY,67,154.20000,155.64000,154.97000,126704200,154.34000,-0.005510
84398,03/19/2013,SPY,67,153.59000,155.50999,154.61000,167567200,155.30000,-0.002423
84398,03/20/2013,SPY,67,155.25999,155.95000,155.69000,113759200,155.52000,0.006697
84398,03/21/2013,SPY,67,154.10001,155.63890,154.35899,128604900,154.75999,-0.008282
84398,03/22/2013,SPY,67,154.73000,155.60001,155.60001,111163500,154.85001,0.007174
84398,03/25/2013,SPY,67,154.35001,156.27000,154.95000,151322200,156.00999,-0.003340
84398,03/26/2013,SPY,67,155.42000,156.23000,156.19000,86856600,155.59000,0.007785
84398,03/27/2013,SPY,67,155.00000,156.24500,156.19000,99950600,155.25999,-0.000588
84398,03/28/2013,SPY,67,155.75000,156.85001,156.67000,102932800,156.09000,0.004057
84398,04/01/2013,SPY,67,155.67000,156.91000,156.05000,99194100,156.59000,-0.004474
84398,04/02/2013,SPY,67,156.37000,157.21001,156.82001,101504300,156.61000,0.005172
84398,04/03/2013,SPY,67,154.82001,157.03000,155.23000,154167300,156.91000,-0.010546
84398,04/04/2013,SPY,67,155.09000,156.17000,155.86000,131884900,155.42999,0.004048
84398,04/05/2013,SPY,67,153.77000,155.35001,155.15800,159665900,153.95000,-0.004295
84398,04/08/2013,SPY,67,154.75000,156.22000,156.21001,86571100,155.27000,0.006303
84398,04/09/2013,SPY,67,155.98000,157.32001,156.75000,101922100,156.50000,0.003544
84398,04/10/2013,SPY,67,157.13000,158.87000,158.67000,135711000,157.17000,0.012189
84398,04/11/2013,SPY,67,158.53999,159.71001,159.19000,110142500,158.70000,0.003552
84398,04/12/2013,SPY,67,157.92000,159.03999,158.80000,116359800,158.67999,-0.002837
84398,04/15/2013,SPY,67,155.10001,158.13000,155.11800,217258900,158.00000,-0.022966
84398,04/16/2013,SPY,67,155.91000,157.49001,157.41000,147507800,156.28999,0.014307
84398,04/17/2013,SPY,67,154.28000,156.32001,155.11000,226834700,156.28999,-0.014328
84398,04/18/2013,SPY,67,153.55000,155.41000,154.14000,167583100,155.37000,-0.006701
84398,04/19/2013,SPY,67,154.12000,155.55000,155.48000,149687600,154.50000,0.008848
84398,04/22/2013,SPY,67,154.75000,156.53999,156.17000,106553400,155.78000,0.004662
84398,04/23/2013,SPY,67,156.17000,157.92999,157.78000,166141200,156.95000,0.010419
84398,04/24/2013,SPY,67,157.53999,158.30000,157.88000,96781200,157.83000,0.000006
84398,04/25/2013,SPY,67,158.10001,159.27000,158.52000,131060600,158.34000,0.004035
84398,04/26/2013,SPY,67,157.73000,158.60001,158.24001,95918700,158.33000,-0.001842
84398,04/29/2013,SPY,67,158.42000,159.64999,159.30000,88572700,158.67000,0.007186
84398,04/30/2013,SPY,67,158.61000,159.72000,159.67999,116010600,159.27000,0.002485
84398,05/01/2013,SPY,67,158.10001,159.41000,158.28000,138874100,159.33000,-0.009308
84398,05/02/2013,SPY,67,158.53000,159.89000,159.75000,96407600,158.67999,0.009408
84398,05/03/2013,SPY,67,159.78200,161.88000,161.36800,144202200,161.14000,0.010535
84398,05/06/2013,SPY,67,161.42000,162.00999,161.78000,66882100,161.49001,0.001908
84398,05/07/2013,SPY,67,161.67000,162.64999,162.59990,90359200,162.13000,0.005230
84398,05/08/2013,SPY,67,162.33000,163.39000,163.34000,97419200,162.42000,0.004139
84398,05/09/2013,SPY,67,162.47000,163.70000,162.88100,106738600,163.27000,-0.003687
84398,05/10/2013,SPY,67,162.50999,163.54980,163.41000,103202900,162.99001,0.004322
84398,05/13/2013,SPY,67,162.82001,163.81000,163.53999,81843200,163.20000,0.000043
84398,05/14/2013,SPY,67,163.67000,165.35001,165.23000,119000800,163.67000,0.010142
84398,05/15/2013,SPY,67,164.91000,166.45000,166.11501,120718400,164.96001,0.005114
84398,05/16/2013,SPY,67,165.09000,166.36000,165.34000,109913600,165.78000,-0.005010
84398,05/17/2013,SPY,67,165.73000,167.03999,166.94000,129801000,165.95000,0.010300
84398,05/20/2013,SPY,67,166.61000,167.58000,166.92999,85071200,166.78000,-0.000708
84398,05/21/2013,SPY,67,166.50000,167.80000,167.17000,95804200,167.08000,0.001722
84398,05/22/2013,SPY,67,165.17000,169.07001,165.92999,244031700,167.34000,-0.008274
84398,05/23/2013,SPY,67,163.94000,165.91000,165.45000,211064300,164.16000,-0.002924
84398,05/24/2013,SPY,67,163.98000,165.38049,165.30800,151573900,164.47000,-0.000551
84398,05/28/2013,SPY,67,165.81000,167.78000,166.30000,143679700,167.03999,0.006341
84398,05/29/2013,SPY,67,164.34000,165.80000,165.22000,160363300,165.42000,-0.007048
84398,05/30/2013,SPY,67,165.22000,166.59000,165.83000,107793700,165.35001,0.003670
84398,05/31/2013,SPY,67,163.13000,166.31000,163.44501,176850000,165.37000,-0.014307
84398,06/03/2013,SPY,67,162.65990,164.46001,164.35001,168390700,163.83000,0.005936
84398,06/04/2013,SPY,67,162.73000,165.10001,163.56000,157631400,164.44000,-0.005511
84398,06/05/2013,SPY,67,161.13000,163.42000,161.27200,211737700,163.09000,-0.013780
84398,06/06/2013,SPY,67,160.25000,162.74001,162.73000,200225400,161.20000,0.008490
84398,06/07/2013,SPY,67,163.14000,164.95000,164.80000,188337700,163.85001,0.012832
84398,06/10/2013,SPY,67,164.37000,165.39999,164.80000,105667100,165.31000,-0.000347
84398,06/11/2013,SPY,67,162.73900,164.53999,163.09801,159505400,163.30000,-0.010153
84398,06/12/2013,SPY,67,161.60001,164.39000,161.75000,177363500,164.22000,-0.008370
84398,06/13/2013,SPY,67,161.30000,164.50000,164.21001,163587700,161.66000,0.014784
84398,06/14/2013,SPY,67,162.91000,164.67000,163.17500,141197400,164.03000,-0.005885
84398,06/17/2013,SPY,67,163.21919,165.22000,164.44000,136295600,164.28999,0.007567
